_ts|player_id|place|ball|direc
894|66733|mf|0|fw
898|39563|da|0|no
899|39563|mf|0|la
899|66733|mf|0|fw
914|37399|mf|0|fw
914|42738|mf|0|fw
915|37399|mf|1|fw
918|66733|mf|1|fw
919|66733|oi|1|fw
920|61262|di|1|la
920|60025|oi|0|fw
921|100534|di|0|la
924|100534|mf|1|fw
924|27250|mf|1|fw
925|27250|mf|1|fw
926|100534|mf|1|fw
928|42738|mf|0|fw
934|48844|da|1|la
936|59380|mf|0|la
936|18573|mf|0|fw
937|18573|mf|1|fw
938|59380|mf|0|la
938|100534|mf|0|fw
939|18573|mf|0|fw
941|59380|mf|0|la
941|18573|mf|0|fw
942|18573|oi|1|fw
943|27250|oi|1|fw
946|50369|da|0|la
947|50369|da|0|la
947|27250|oa|0|fw
996|61278|oa|0|fw
1000|12204|da|0|la
1001|53645|oi|0|fw
1001|66733|di|0|la
1003|37399|da|0|la
1003|53645|oa|0|fw
1004|53645|oa|0|fw
1005|12204|da|0|la
1007|50369|da|0|la
1010|27789|oi|1|fw
1013|50369|da|0|la
1013|61278|oa|0|fw
1047|27300|da|0|la
1051|59380|mf|0|la
1051|51090|mf|0|fw
1052|51090|mf|0|fw
1054|62914|mf|0|fw
1054|53645|da|0|no
1055|53645|mf|1|la
1055|27789|di|1|la
1056|27789|di|1|la
1057|27250|mf|1|la
1062|12204|di|1|la
1064|37399|mf|1|la
1065|37399|mf|1|la
1065|50369|mf|1|la
1066|37399|mf|1|la
1066|50369|mf|1|la
1067|37399|mf|1|la
1072|12204|di|1|la
1074|18573|di|0|fw
1075|18573|di|1|fw
1078|18573|mf|0|fw
1078|12204|mf|0|la
1094|50369|mf|0|la
1097|59380|oi|0|la
1097|18573|di|0|fw
1098|59380|oi|0|la
1098|18573|di|0|fw
1128|51090|di|0|fw
1132|12204|di|0|la
1133|61262|oi|1|fw
1136|42824|di|1|la
1137|27789|mf|1|fw
1138|27250|oi|1|fw
1139|61262|oi|1|fw
1139|27250|oi|1|fw
1140|61262|oi|1|fw
1142|53645|oi|1|la
1143|53645|oi|1|fw
1143|61278|oa|1|fw
1144|61278|oa|1|fw
1145|53645|oa|1|fw
1146|53645|oa|0|fw
1146|48844|da|0|la
1149|61262|oi|0|fw
1149|48844|da|0|la
1152|48844|da|0|la
1157|39563|oi|0|la
1157|48844|da|0|la
1158|39563|oi|0|la
1161|39563|oa|0|fw
1161|42738|da|0|la
1162|39563|oa|0|fw
1162|42738|da|0|la
1184|61278|oa|0|fw
1186|59380|da|0|la
1190|39563|oi|0|fw
1190|42824|da|0|la
1195|66733|di|0|fw
1196|18573|mf|0|la
1198|62914|mf|1|fw
1198|61262|mf|0|fw
1200|62914|mf|0|la
1200|61262|mf|0|fw
1203|50369|mf|0|la
1207|18573|da|0|la
1212|27789|da|0|la
1212|60025|oa|0|fw
1215|27789|da|0|fw
1215|60025|oa|0|la
1222|50369|oi|0|la
1224|62914|oa|0|fw
1225|41270|da|0|la
1227|53645|da|0|la
1229|53645|di|0|la
1229|66733|oi|0|fw
1230|53645|di|0|la
1232|61278|di|0|la
1234|61278|di|1|la
1236|42738|oi|0|fw
1237|66733|oi|1|fw
1237|42738|oi|1|fw
1238|66733|oi|1|fw
1240|42738|oa|0|fw
1242|39563|da|0|la
1242|42738|oa|0|fw
1276|19928|da|0|la
1277|53645|mf|0|la
1278|53645|mf|1|la
1279|100534|mf|1|la
1280|100534|mf|1|la
1282|18573|oi|1|fw
1283|18573|oi|1|fw
1284|61262|oi|1|fw
1285|61262|oi|1|fw
1286|18573|mf|1|fw
1287|18573|oi|1|fw
1288|100534|oi|1|fw
1289|100534|oi|1|fw
1291|66733|di|0|la
1291|61278|oi|0|fw
1293|60025|di|0|la
1294|60025|mf|0|la
1294|18573|mf|0|fw
1296|27789|mf|0|fw
1296|60025|mf|0|la
1299|60025|oi|1|fw
1301|66733|oa|1|fw
1302|51090|da|0|la
1303|51090|da|0|la
1304|39563|di|0|la
1309|39563|mf|1|la
1315|61278|oi|1|fw
1320|48844|da|0|no
1321|48844|da|0|la
1324|48844|da|0|la
1325|60025|mf|0|la
1326|60025|mf|1|la
1327|37399|mf|1|la
1328|37399|mf|1|la
1339|39563|di|0|la
1339|66733|oi|0|fw
1342|66733|mf|1|fw
1345|42738|mf|1|fw
1346|42738|mf|1|fw
1348|48844|da|1|la
1349|48844|da|1|la
1352|12204|di|1|la
1353|12204|di|1|la
1355|42824|mf|1|la
1356|42824|mf|1|la
1360|66733|mf|1|fw
1361|61262|mf|0|fw
1362|61262|di|1|fw
1363|100534|di|1|la
1364|100534|di|1|la
1364|61262|di|1|fw
1365|61262|di|1|fw
1367|41270|di|1|la
1368|41270|di|1|la
1369|51090|di|1|la
1370|51090|di|1|la
1374|39563|di|1|la
1375|39563|mf|1|la
1376|61278|mf|1|la
1377|39563|mf|1|la
1377|61278|mf|1|la
1378|53645|mf|1|la
1378|39563|mf|1|la
1379|53645|mf|1|la
